No;Id;Time;e;Denpenden;treat_date;Treatment_Status;ever_treat;rel_time;beta
2602;53;2;-21.60997145;-61.33004445;13;0;1;-11;0
2603;53;3;-9.049377652;-66.09475292;13;0;1;-10;0
2604;53;4;8.776348499;-31.74523323;13;0;1;-9;0
2605;53;5;-14.91326989;-62.92924867;13;0;1;-8;0
2606;53;6;17.3750787;-39.78618619;13;0;1;-7;0
2607;53;7;1.106557391;35.23554649;13;0;1;-6;0
2608;53;8;75.74933231;85.57106359;13;0;1;-5;0
2609;53;9;-4.200206745;30.80305307;13;0;1;-4;0
2610;53;10;-28.64477749;-90.29266279;13;0;1;-3;0
2611;53;11;-15.36578161;-93.86584415;13;0;1;-2;0
2612;53;12;17.41079316;-32.86798239;13;0;1;-1;0
2613;53;13;-38.26855201;-42.46830929;13;1;1;0;2.857988166
2614;53;14;15.45999593;-60.27745939;13;0;1;1;7.431952663
2615;53;15;14.45938904;-48.73197102;13;0;1;2;13.72189349
2616;53;16;-21.09739117;-71.79055083;13;0;1;3;21.72781065
2617;53;17;6.119315082;-21.39050708;13;0;1;4;31.44970414
2618;53;18;5.448078745;-8.486718374;13;0;1;5;42.88757396
2619;53;19;64.42624205;55.96111933;13;0;1;6;56.04142012
2620;53;20;3.888571857;59.23924687;13;0;1;7;70.9112426
2621;53;21;37.01103979;45.16831294;13;0;1;8;87.49704142
2622;53;22;-8.489262212;52.71342661;13;0;1;9;105.7988166
2623;53;23;6.575170279;13.45294936;13;0;1;10;125.816568
2624;53;24;-18.53983396;78.51924058;13;0;1;11;147.5502959
2625;53;25;-12.36504867;95.94256712;13;0;1;12;171
2626;53;26;-4.938020847;104.9853856;13;0;1;13;196.1656805
2627;53;27;8.940002616;197.4513351;13;0;1;14;223.0473373
2628;53;28;37.72164036;265.631131;13;0;1;15;251.6449704
2629;53;29;23.65262424;285.0723869;13;0;1;16;281.9585799
2630;53;30;34.11854056;329.4998052;13;0;1;17;313.9881657
2631;53;31;-15.93539245;317.3318144;13;0;1;18;347.7337278
2632;53;32;-33.36870151;273.7227952;13;0;1;19;383.1952663
2633;53;33;-21.57568704;304.9716275;13;0;1;20;420.3727811
2634;53;34;-28.12208482;288.8999611;13;0;1;21;420.3727811
2635;53;35;52.73581657;368.0442068;13;0;1;22;420.3727811
2636;53;36;-18.2041679;451.1477098;13;0;1;23;420.3727811
2637;53;37;40.2918188;457.133134;13;0;1;24;420.3727811
2638;53;38;23.07912095;483.8984776;13;0;1;25;420.3727811
2639;53;39;-26.69813479;408.3363345;13;0;1;26;420.3727811
2640;53;40;-7.660945655;372.6930079;13;0;1;27;420.3727811
2641;53;41;20.39755364;428.4699326;13;0;1;28;420.3727811
2642;53;42;8.832229738;386.483301;13;0;1;29;420.3727811
2643;53;43;-56.00475818;291.280961;13;0;1;30;420.3727811
2644;53;44;32.01139257;352.1512682;13;0;1;31;420.3727811
2645;53;45;7.828350018;409.5211143;13;0;1;32;420.3727811
2646;53;46;-1.952310095;335.7454082;13;0;1;33;420.3727811
2647;53;47;5.274443029;337.7055372;13;0;1;34;420.3727811
2648;53;48;-23.2167508;364.6972107;13;0;1;35;420.3727811
2649;53;49;15.04518184;365.7313709;13;0;1;36;420.3727811
2650;53;50;-26.64394906;334.3941473;13;0;1;37;420.3727811
2651;54;1;53.12375974;37.34605932;NA;0;0;-50;0
2652;54;2;5.44601159;41.10156981;NA;0;0;-49;0
2653;54;3;21.8275321;35.50362938;NA;0;0;-48;0
2654;54;4;21.64885582;55.66967335;NA;0;0;-47;0
2655;54;5;-3.350824255;5.171193795;NA;0;0;-46;0
2656;54;6;9.101404209;7.168074461;NA;0;0;-45;0
2657;54;7;17.03502276;86.55582687;NA;0;0;-44;0
2658;54;8;-65.37133627;4.044349878;NA;0;0;-43;0
2659;54;9;-5.410317355;-67.86223661;NA;0;0;-42;0
2660;54;10;-30.45712109;-49.6496275;NA;0;0;-41;0
2661;54;11;-9.625499446;-46.27241608;NA;0;0;-40;0
2662;54;12;7.088158067;6.21515419;NA;0;0;-39;0
2663;54;13;12.68643966;38.97154862;NA;0;0;-38;0
2664;54;14;1.535999042;12.98707223;NA;0;0;-37;0
2665;54;15;46.67548075;-0.496280188;NA;0;0;-36;0
2666;54;16;-26.53981443;-23.07920353;NA;0;0;-35;0
2667;54;17;30.60200571;9.865545657;NA;0;0;-34;0
2668;54;18;-7.447088778;3.878720274;NA;0;0;-33;0
2669;54;19;12.10284492;-21.63337593;NA;0;0;-32;0
2670;54;20;-22.97472765;-47.19320286;NA;0;0;-31;0
2671;54;21;-25.26283413;-87.8004124;NA;0;0;-30;0
2672;54;22;-21.71333302;-84.91784518;NA;0;0;-29;0
2673;54;23;18.10600552;-70.39136475;NA;0;0;-28;0
2674;54;24;-34.28008514;-29.57498171;NA;0;0;-27;0
2675;54;25;-60.09341777;-94.86056366;NA;0;0;-26;0
2676;54;26;-15.95254775;-106.2577013;NA;0;0;-25;0
2677;54;27;15.70893052;13.82388835;NA;0;0;-24;0
2678;54;28;-28.96296895;-2.264031351;NA;0;0;-23;0
2679;54;29;-11.7527154;-55.31065239;NA;0;0;-22;0
2680;54;30;36.57374149;26.22699028;NA;0;0;-21;0
2681;54;31;-1.832595991;29.82157346;NA;0;0;-20;0
2682;54;32;19.80237409;1.466890448;NA;0;0;-19;0
2683;54;33;-10.56038133;-7.549282704;NA;0;0;-18;0
2684;54;34;5.07441579;-43.5955241;NA;0;0;-17;0
2685;54;35;-7.404357219;-35.60675793;NA;0;0;-16;0
2686;54;36;-22.02013315;10.48427923;NA;0;0;-15;0
2687;54;37;-3.623220839;32.69483756;NA;0;0;-14;0
2688;54;38;21.68007552;61.87710098;NA;0;0;-13;0
2689;54;39;-4.509157556;52.41897473;NA;0;0;-12;0
2690;54;40;-2.49965152;23.33598768;NA;0;0;-11;0
2691;54;41;7.17986332;43.70624486;NA;0;0;-10;0
2692;54;42;19.36705891;7.093148313;NA;0;0;-9;0
2693;54;43;2.375565093;-16.51117816;NA;0;0;-8;0
2694;54;44;43.86375568;45.67666308;NA;0;0;-7;0
2695;54;45;-0.668706442;36.16912937;NA;0;0;-6;0
2696;54;46;-26.04710563;-73.55373537;NA;0;0;-5;0
2697;54;47;6.527956752;-61.84303615;NA;0;0;-4;0
2698;54;48;-30.72812433;-18.26794063;NA;0;0;-3;0
2699;54;49;22.96806485;-10.56441121;NA;0;0;-2;0
2700;54;50;-2.290236883;-10.03654904;NA;0;0;-1;0
2701;55;1;11.39439161;-28.24691713;23;0;1;-22;0
2702;55;2;-41.72083893;-95.52186546;23;0;1;-21;0
2703;55;3;-11.62136851;-92.83933836;23;0;1;-20;0
2704;55;4;27.76587056;-19.38942914;23;0;1;-19;0
2705;55;5;-9.484305181;-42.57248901;23;0;1;-18;0
2706;55;6;5.656126819;-50.13790048;23;0;1;-17;0
2707;55;7;-8.615662889;9.732647211;23;0;1;-16;0
2708;55;8;1.071304443;-2.890911679;23;0;1;-15;0
2709;55;9;0.378952397;-43.35754277;23;0;1;-14;0
2710;55;10;5.247600562;-55.88285271;23;0;1;-13;0
2711;55;11;-9.550829059;-58.22024066;23;0;1;-12;0
2712;55;12;53.84290431;5.317354196;23;0;1;-11;0
2713;55;13;7.376056046;32.68869462;23;0;1;-10;0
2714;55;14;27.37915934;-14.20736771;23;0;1;-9;0
2715;55;15;-2.173704133;-71.22952139;23;0;1;-8;0
2716;55;16;-3.186498517;-96.30228912;23;0;1;-7;0
2717;55;17;-20.02643909;-65.13679985;23;0;1;-6;0
2718;55;18;28.43694418;-58.59290819;23;0;1;-5;0
2719;55;19;15.32016613;-30.25923838;23;0;1;-4;0
2720;55;20;32.70568591;-36.02268472;23;0;1;-3;0
2721;55;21;25.14139845;-29.44298288;23;0;1;-2;0
2722;55;22;-15.98356276;-76.51105896;23;0;1;-1;0
2723;55;23;8.096297632;-119.7841523;23;1;1;0;2.61436673
2724;55;24;-1.007132062;-47.58148623;23;0;1;1;6.457466919
2725;55;25;22.18353201;-15.50857686;23;0;1;2;11.52930057
2726;55;26;21.6541105;-16.27144227;23;0;1;3;17.82986767
2727;55;27;41.39009946;54.74366716;23;0;1;4;25.35916824
2728;55;28;-13.88149482;24.88859736;23;0;1;5;34.11720227
2729;55;29;-32.33320155;-64.43291127;23;0;1;6;44.10396975
2730;55;30;-3.083838082;-26.41882135;23;0;1;7;55.3194707
2731;55;31;11.06470378;23.09778214;23;0;1;8;67.7637051
2732;55;32;-26.13891039;2.132362078;23;0;1;9;81.43667297
2733;55;33;-25.27991592;-19.59894411;23;0;1;10;96.33837429
2734;55;34;11.19261556;12.54473353;23;0;1;11;112.4688091
2735;55;35;-34.29865176;25.71790799;23;0;1;12;129.8279773
2736;55;36;2.52514679;108.823927;23;0;1;13;148.415879
2737;55;37;4.286724757;185.6553606;23;0;1;14;168.2325142
2738;55;38;-13.23012766;176.4275096;23;0;1;15;189.2778828
2739;55;39;23.18083424;209.0235316;23;0;1;16;211.5519849
2740;55;40;-22.16869515;218.6845396;23;0;1;17;235.0548204
2741;55;41;37.09618424;266.0126949;23;0;1;18;259.7863894
2742;55;42;2.743586548;258.4054721;23;0;1;19;285.7466919
2743;55;43;-2.980372484;226.7179231;23;0;1;20;312.9357278
2744;55;44;-25.52758886;236.1378921;23;0;1;21;312.9357278
2745;55;45;-12.63831156;220.0166909;23;0;1;22;312.9357278
2746;55;46;-13.33019475;192.4020816;23;0;1;23;312.9357278
2747;55;47;-9.492812597;200.0616165;23;0;1;24;312.9357278
2748;55;48;0.125679436;261.773605;23;0;1;25;312.9357278
2749;55;49;37.53667023;300.0665091;23;0;1;26;312.9357278
2750;55;50;4.765642401;276.7964468;23;0;1;27;312.9357278
2751;56;1;9.568461418;-12.82362075;13;0;1;-12;0
2752;56;2;-6.403506556;-27.53201014;13;0;1;-11;0
2753;56;3;13.38487924;1.982694899;13;0;1;-10;0
2754;56;4;-7.949553788;4.399847401;13;0;1;-9;0
2755;56;5;-36.45452736;-70.7596824;13;0;1;-8;0
2756;56;6;-15.04582446;-63.3116208;13;0;1;-7;0
2757;56;7;6.101924255;38.24673621;13;0;1;-6;0
2758;56;8;-0.381297121;44.87252704;13;0;1;-5;0
2759;56;9;-11.02188061;-21.71252421;13;0;1;-4;0
2760;56;10;-16.76481274;-54.79764588;13;0;1;-3;0
2761;56;11;-4.639245654;-40.82261742;13;0;1;-2;0
2762;56;12;-40.67530111;-49.79081468;13;0;1;-1;0
2763;56;13;-15.02380992;-46.87293545;13;1;1;0;2.857988166
2764;56;14;-32.20442111;-54.26040831;13;0;1;1;7.431952663
2765;56;15;32.24229755;-48.17675352;13;0;1;2;13.72189349
2766;56;16;0.073556462;-2.399968667;13;0;1;3;21.72781065
2767;56;17;28.87829315;52.97614465;13;0;1;4;31.44970414
2768;56;18;33.7726813;73.03358828;13;0;1;5;42.88757396
2769;56;19;4.554090075;54.85029594;13;0;1;6;56.04142012
2770;56;20;-53.22182566;-27.30657659;13;0;1;7;70.9112426
2771;56;21;38.03301397;19.51661563;13;0;1;8;87.49704142
2772;56;22;-7.866611955;84.79477708;13;0;1;9;105.7988166
2773;56;23;33.92245349;71.85960886;13;0;1;10;125.816568
2774;56;24;11.6453346;166.4884184;13;0;1;11;147.5502959
2775;56;25;-17.66815998;151.2613504;13;0;1;12;171
2776;56;26;51.52384458;186.5808658;13;0;1;13;196.1656805
2777;56;27;13.21506768;288.6249916;13;0;1;14;223.0473373
2778;56;28;23.53644145;286.1577231;13;0;1;15;251.6449704
2779;56;29;-7.245051779;270.426238;13;0;1;16;281.9585799
2780;56;30;-0.351495475;294.5688191;13;0;1;17;313.9881657
2781;56;31;-17.6538568;311.58004;13;0;1;18;347.7337278
2782;56;32;8.769534916;344.5792933;13;0;1;19;383.1952663
2783;56;33;-18.63510449;380.4871725;13;0;1;20;420.3727811
2784;56;34;-5.250722567;345.148632;13;0;1;21;420.3727811
2785;56;35;17.5585452;386.1750237;13;0;1;22;420.3727811
2786;56;36;9.919648494;474.5309809;13;0;1;23;420.3727811
2787;56;37;-37.61498486;437.7868728;13;0;1;24;420.3727811
2788;56;38;-12.99309165;400.3561874;13;0;1;25;420.3727811
2789;56;39;-0.63904614;428.7599366;13;0;1;26;420.3727811
2790;56;40;10.10361597;446.9533842;13;0;1;27;420.3727811
2791;56;41;-21.8651918;434.4084748;13;0;1;28;420.3727811
2792;56;42;34.58966491;400.4147168;13;0;1;29;420.3727811
2793;56;43;-40.74046676;362.7394136;13;0;1;30;420.3727811
2794;56;44;-18.45688921;347.3840039;13;0;1;31;420.3727811
2795;56;45;-32.06780993;349.5933986;13;0;1;32;420.3727811
2796;56;46;48.1572382;376.3955226;13;0;1;33;420.3727811
2797;56;47;3.777118675;416.7544872;13;0;1;34;420.3727811
2798;56;48;37.96622914;454.8195923;13;0;1;35;420.3727811
2799;56;49;32.11169133;474.4175863;13;0;1;36;420.3727811
2800;56;50;-25.56561107;382.9757208;13;0;1;37;420.3727811
2801;57;1;1.49577243;-17.55162435;15;0;1;-14;0
2802;57;2;-30.60799882;-53.11982062;15;0;1;-13;0
2803;57;3;-9.186680628;-38.10398646;15;0;1;-12;0
2804;57;4;17.32354035;13.79075245;15;0;1;-11;0
2805;57;5;11.4182831;9.075592977;15;0;1;-10;0
2806;57;6;11.3463537;17.6427386;15;0;1;-9;0
2807;57;7;-18.16895213;47.05740876;15;0;1;-8;0
2808;57;8;37.21034372;64.88266227;15;0;1;-7;0
2809;57;9;-21.27344758;12.31692045;15;0;1;-6;0
2810;57;10;68.17389718;26.57886785;15;0;1;-5;0
2811;57;11;33.14473543;88.58944437;15;0;1;-4;0
2812;57;12;17.24965103;52.60748932;15;0;1;-3;0
2813;57;13;38.69773161;68.60494083;15;0;1;-2;0
2814;57;14;-16.01223545;14.91073698;15;0;1;-1;0
2815;57;15;-4.537899907;-73.02839916;15;1;1;0;2.768888889
2816;57;16;-0.635603468;-47.85221038;15;0;1;1;7.075555556
2817;57;17;5.257585653;16.80594385;15;0;1;2;12.92
2818;57;18;6.297721622;6.041940131;15;0;1;3;20.30222222
2819;57;19;5.227601974;7.919021037;15;0;1;4;29.22222222
2820;57;20;12.90205208;14.94894121;15;0;1;5;39.68
2821;57;21;1.707324106;20.18268841;15;0;1;6;51.67555556
2822;57;22;49.2833124;71.71845466;15;0;1;7;65.20888889
2823;57;23;-10.65784757;45.58203488;15;0;1;8;80.28
2824;57;24;21.30653264;87.59727916;15;0;1;9;96.88888889
2825;57;25;26.28362114;155.5992559;15;0;1;10;115.0355556
2826;57;26;-16.50566238;107.7468302;15;0;1;11;134.72
2827;57;27;-21.84064789;125.1240248;15;0;1;12;155.9422222
2828;57;28;-57.35122979;103.9609589;15;0;1;13;178.7022222
2829;57;29;26.17540564;150.6898151;15;0;1;14;203
2830;57;30;-45.79437426;204.0831584;15;0;1;15;228.8355556
2831;57;31;-50.47760072;148.4779492;15;0;1;16;256.2088889
2832;57;32;56.83802281;268.4381417;15;0;1;17;285.12
2833;57;33;17.84087561;366.9171191;15;0;1;18;315.5688889
2834;57;34;-9.745850693;311.0016292;15;0;1;19;347.5555556
2835;57;35;11.58911874;343.1070588;15;0;1;20;381.08
2836;57;36;-33.087379;392.9511166;15;0;1;21;381.08
2837;57;37;-1.050955927;398.7404639;15;0;1;22;381.08
2838;57;38;-24.63481953;392.6750781;15;0;1;23;381.08
2839;57;39;15.38167067;400.5355152;15;0;1;24;381.08
2840;57;40;13.45212328;433.719198;15;0;1;25;381.08
2841;57;41;2.392320808;429.4110844;15;0;1;26;381.08
2842;57;42;-16.13174765;341.3474065;15;0;1;27;381.08
2843;57;43;4.830123583;324.9851811;15;0;1;28;381.08
2844;57;44;-4.394914785;374.4131584;15;0;1;29;381.08
2845;57;45;4.024653437;367.1444261;15;0;1;30;381.08
2846;57;46;21.63139978;353.3587372;15;0;1;31;381.08
2847;57;47;24.16340823;378.011528;15;0;1;32;381.08
2848;57;48;1.231246858;405.8674893;15;0;1;33;381.08
2849;57;49;4.196901776;377.1644042;15;0;1;34;381.08
2850;57;50;-14.2404632;333.7826689;15;0;1;35;381.08
2851;58;1;5.739148758;8.286733047;17;0;1;-16;0
2852;58;2;-36.1429394;-11.22142274;17;0;1;-15;0
2853;58;3;-9.739088676;-1.001372956;17;0;1;-14;0
2854;58;4;-42.02167295;-2.916906766;17;0;1;-13;0
2855;58;5;3.847637578;-14.65030372;17;0;1;-12;0
2856;58;6;1.15983703;43.07553854;17;0;1;-11;0
2857;58;7;-11.69751245;86.53229391;17;0;1;-10;0
2858;58;8;30.90866285;108.2423832;17;0;1;-9;0
2859;58;9;-10.47922681;59.99942247;17;0;1;-8;0
2860;58;10;39.55627852;51.94543209;17;0;1;-7;0
2861;58;11;-2.536350664;67.48070175;17;0;1;-6;0
2862;58;12;-60.76668286;-17.89996853;17;0;1;-5;0
2863;58;13;34.52529357;29.60613103;17;0;1;-4;0
2864;58;14;24.74331481;94.68381134;17;0;1;-3;0
2865;58;15;28.18080625;40.86693051;17;0;1;-2;0
2866;58;16;27.28974527;48.9062511;17;0;1;-1;0
2867;58;17;-8.881726365;63.57128527;17;1;1;0;2.709342561
2868;58;18;23.06440665;38.3944233;17;0;1;1;6.837370242
2869;58;19;13.20374127;59.01366831;17;0;1;2;12.38408304
2870;58;20;14.76207316;47.64454469;17;0;1;3;19.34948097
2871;58;21;6.175572548;45.75892853;17;0;1;4;27.73356401
2872;58;22;30.97044644;73.39124256;17;0;1;5;37.53633218
2873;58;23;-15.89447662;33.70028747;17;0;1;6;48.75778547
2874;58;24;25.70433607;94.45745066;17;0;1;7;61.39792388
2875;58;25;-5.928491722;131.3961004;17;0;1;8;75.4567474
2876;58;26;-39.60514185;51.83945608;17;0;1;9;90.93425606
2877;58;27;-8.311672417;110.6317106;17;0;1;10;107.8304498
2878;58;28;-12.08038897;153.3938438;17;0;1;11;126.1453287
2879;58;29;20.19283548;176.0469406;17;0;1;12;145.8788927
2880;58;30;0.103563754;225.3840747;17;0;1;13;167.0311419
2881;58;31;-21.2389269;200.1977104;17;0;1;14;189.6020761
2882;58;32;-1.273614494;211.2268359;17;0;1;15;213.5916955
2883;58;33;2.956891983;260.5425714;17;0;1;16;239
2884;58;34;-12.16112284;255.1637696;17;0;1;17;265.8269896
2885;58;35;-36.40431881;248.8809756;17;0;1;18;294.0726644
2886;58;36;-19.68625689;344.2057875;17;0;1;19;323.7370242
2887;58;37;-30.63420121;399.4883721;17;0;1;20;354.8200692
2888;58;38;18.80736957;423.4640533;17;0;1;21;354.8200692
2889;58;39;-13.94865916;431.5774058;17;0;1;22;354.8200692
2890;58;40;28.31078278;436.177559;17;0;1;23;354.8200692
2891;58;41;57.18533053;515.992785;17;0;1;24;354.8200692
2892;58;42;8.03991214;437.2421074;17;0;1;25;354.8200692
2893;58;43;4.585767347;365.842516;17;0;1;26;354.8200692
2894;58;44;-45.47347286;350.0202754;17;0;1;27;354.8200692
2895;58;45;-22.88930901;316.0819369;17;0;1;28;354.8200692
2896;58;46;-7.865772587;313.8776337;17;0;1;29;354.8200692
2897;58;47;5.96173671;347.2427155;17;0;1;30;354.8200692
2898;58;48;-5.68807852;397.6765238;17;0;1;31;354.8200692
2899;58;49;46.8071745;429.7853829;17;0;1;32;354.8200692
2900;58;50;-17.102449;390.4609871;17;0;1;33;354.8200692
2901;59;1;2.209557422;-3.436517635;13;0;1;-12;0
2902;59;2;10.02062056;15.0252272;13;0;1;-11;0
2903;59;3;-14.24432063;24.26963636;13;0;1;-10;0
2904;59;4;24.35832144;42.57053697;13;0;1;-9;0
2905;59;5;-32.03814275;-0.543408348;13;0;1;-8;0
2906;59;6;39.95909426;29.60169674;13;0;1;-7;0
2907;59;7;42.38242545;163.0241703;13;0;1;-6;0
2908;59;8;14.73733639;129.763676;13;0;1;-5;0
2909;59;9;11.18283166;49.1028358;13;0;1;-4;0
2910;59;10;26.02865471;43.69254805;13;0;1;-3;0
2911;59;11;16.36919597;56.47130588;13;0;1;-2;0
2912;59;12;7.361761679;52.74670396;13;0;1;-1;0
2913;59;13;-3.949209842;45.73074163;13;1;1;0;2.857988166
2914;59;14;30.10207532;52.61270241;13;0;1;1;7.431952663
2915;59;15;-10.55130266;4.828156907;13;0;1;2;13.72189349
2916;59;16;-12.51116271;-24.28627384;13;0;1;3;21.72781065
2917;59;17;29.35091294;74.35605947;13;0;1;4;31.44970414
2918;59;18;16.80467717;90.03021814;13;0;1;5;42.88757396
2919;59;19;21.22344505;88.043661;13;0;1;6;56.04142012
2920;59;20;10.12733836;86.20395662;13;0;1;7;70.9112426
2921;59;21;-18.21262169;60.11215821;13;0;1;8;87.49704142
2922;59;22;34.36605949;104.2738271;13;0;1;9;105.7988166
2923;59;23;-4.762874388;108.8989666;13;0;1;10;125.816568
2924;59;24;-5.065834268;144.5839358;13;0;1;11;147.5502959
2925;59;25;-11.22522758;174.4851281;13;0;1;12;171
2926;59;26;8.330861124;183.3228289;13;0;1;13;196.1656805
2927;59;27;51.75848917;317.4674439;13;0;1;14;223.0473373
2928;59;28;4.399785794;339.0565032;13;0;1;15;251.6449704
2929;59;29;-41.91309083;250.1135575;13;0;1;16;281.9585799
2930;59;30;-39.57231141;254.1719784;13;0;1;17;313.9881657
2931;59;31;-17.04797594;306.4571192;13;0;1;18;347.7337278
2932;59;32;-22.71731705;347.1903364;13;0;1;19;383.1952663
2933;59;33;-3.929711751;397.1977275;13;0;1;20;420.3727811
2934;59;34;29.42264992;428.0194114;13;0;1;21;420.3727811
2935;59;35;-5.661799144;431.1200661;13;0;1;22;420.3727811
2936;59;36;17.42933205;492.3123343;13;0;1;23;420.3727811
2937;59;37;-21.55910436;494.844451;13;0;1;24;420.3727811
2938;59;38;32.4045738;495.3017475;13;0;1;25;420.3727811
2939;59;39;-13.56918014;494.7194822;13;0;1;26;420.3727811
2940;59;40;-23.57350613;433.8381423;13;0;1;27;420.3727811
2941;59;41;42.41130209;498.4998608;13;0;1;28;420.3727811
2942;59;42;-29.18021151;434.4133485;13;0;1;29;420.3727811
2943;59;43;17.75028054;390.9522987;13;0;1;30;420.3727811
2944;59;44;12.91031821;470.7339729;13;0;1;31;420.3727811
2945;59;45;9.081648042;455.6020782;13;0;1;32;420.3727811
2946;59;46;-0.278023539;402.601733;13;0;1;33;420.3727811
2947;59;47;-0.405497082;397.6286239;13;0;1;34;420.3727811
2948;59;48;10.73875769;456.9015194;13;0;1;35;420.3727811
2949;59;49;-21.73553681;426.8349009;13;0;1;36;420.3727811
2950;59;50;-19.26055685;368.9255611;13;0;1;37;420.3727811
2951;60;1;14.6768421;16.0640618;25;0;1;-24;0
2952;60;2;22.31172277;53.85020359;25;0;1;-23;0
2953;60;3;13.92133765;78.79298635;25;0;1;-22;0
2954;60;4;22.28014372;82.72460703;25;0;1;-21;0
2955;60;5;30.2312005;73.71434669;25;0;1;-20;0
2956;60;6;-0.799550604;65.17898464;25;0;1;-19;0
2957;60;7;1.740295212;95.68998475;25;0;1;-18;0
2958;60;8;31.96861442;120.4194133;25;0;1;-17;0
2959;60;9;-13.94832624;55.26954543;25;0;1;-16;0
2960;60;10;-1.975871336;4.623453615;25;0;1;-15;0
2961;60;11;-36.20931947;-10.04514611;25;0;1;-14;0
2962;60;12;36.55849034;43.43150668;25;0;1;-13;0
2963;60;13;-33.26928317;56.8159983;25;0;1;-12;0
2964;60;14;-19.61884432;-19.79365372;25;0;1;-11;0
2965;60;15;22.7761787;-11.22058535;25;0;1;-10;0
2966;60;16;-5.351015272;8.540133817;25;0;1;-9;0
2967;60;17;-5.882171815;28.90000752;25;0;1;-8;0
2968;60;18;3.043091145;12.21456291;25;0;1;-7;0
2969;60;19;-17.01249692;-5.928697611;25;0;1;-6;0
2970;60;20;-38.07586772;-57.07984454;25;0;1;-5;0
2971;60;21;4.262700097;-39.04617801;25;0;1;-4;0
2972;60;22;-47.15780737;-46.50694507;25;0;1;-3;0
2973;60;23;-1.651877767;-81.26388216;25;0;1;-2;0
2974;60;24;-9.729679607;9.547380768;25;0;1;-1;0
2975;60;25;20.86425682;47.5741567;25;1;1;0;2.5968
2976;60;26;23.35383054;54.72339177;25;0;1;1;6.3872
2977;60;27;53.54259954;136.6649759;25;0;1;2;11.3712
2978;60;28;-19.29591068;97.11533616;25;0;1;3;17.5488
2979;60;29;24.29713334;49.65609485;25;0;1;4;24.92
2980;60;30;3.679065224;97.196803;25;0;1;5;33.4848
2981;60;31;-46.1610416;30.17149182;25;0;1;6;43.2432
2982;60;32;0.540474166;26.40158514;25;0;1;7;54.1952
2983;60;33;-11.08932504;73.33051389;25;0;1;8;66.3408
2984;60;34;-50.09786103;14.7130956;25;0;1;9;79.68
2985;60;35;11.17202921;56.33999191;25;0;1;10;94.2128
2986;60;36;-14.44527575;180.9045633;25;0;1;11;109.9392
2987;60;37;4.762506853;209.8444629;25;0;1;12;126.8592
2988;60;38;14.71046121;242.5958546;25;0;1;13;144.9728
2989;60;39;-13.46894718;235.099411;25;0;1;14;164.28
2990;60;40;-23.05737452;212.9291153;25;0;1;15;184.7808
2991;60;41;-52.79519823;203.9785005;25;0;1;16;206.4752
2992;60;42;-12.19801303;179.2460551;25;0;1;17;229.3632
2993;60;43;2.08393484;239.4067599;25;0;1;18;253.4448
2994;60;44;-7.453795211;307.1173222;25;0;1;19;278.72
2995;60;45;17.02053733;342.0594625;25;0;1;20;305.1888
2996;60;46;-38.62790202;271.0733522;25;0;1;21;305.1888
2997;60;47;-13.04976595;245.517085;25;0;1;22;305.1888
2998;60;48;27.51340607;359.9145073;25;0;1;23;305.1888
2999;60;49;-10.24115677;353.9865378;25;0;1;24;305.1888
3000;60;50;-13.83327825;284.7298282;25;0;1;25;305.1888
3001;61;1;-3.866486567;-7.428592957;19;0;1;-18;0
3002;61;2;-25.81608756;-22.71958759;19;0;1;-17;0
3003;61;3;24.71670423;31.56189044;19;0;1;-16;0
3004;61;4;34.39491447;95.73609221;19;0;1;-15;0
3005;61;5;24.11899678;69.81826156;19;0;1;-14;0
3006;61;6;-46.29662383;3.671055535;19;0;1;-13;0
3007;61;7;-22.27716967;16.27679448;19;0;1;-12;0
3008;61;8;80.04710906;134.5817909;19;0;1;-11;0
3009;61;9;37.1097904;144.5075045;19;0;1;-10;0
3010;61;10;15.76665709;63.52544651;19;0;1;-9;0
3011;61;11;-26.95542003;7.052629599;19;0;1;-8;0
3012;61;12;-26.29721958;-20.06895596;19;0;1;-7;0
3013;61;13;5.6097864;22.94070579;19;0;1;-6;0
3014;61;14;0.662337783;29.46794578;19;0;1;-5;0
3015;61;15;-5.50223019;-29.11646431;19;0;1;-4;0
3016;61;16;-1.716259278;-26.00217125;19;0;1;-3;0
3017;61;17;50.33386283;78.852146;19;0;1;-2;0
3018;61;18;7.874057308;63.36291155;19;0;1;-1;0
3019;61;19;-10.27837091;-1.594667583;19;1;1;0;2.667590028
3020;61;20;-6.462376294;-21.96051916;19;0;1;1;6.670360111
3021;61;21;-9.985526889;-19.57125548;19;0;1;2;12.00831025
3022;61;22;-42.27249487;-47.08707127;19;0;1;3;18.68144044
3023;61;23;11.62147971;-46.31411364;19;0;1;4;26.68975069
3024;61;24;-21.47404779;37.2109589;19;0;1;5;36.033241
3025;61;25;-12.96092759;36.2210633;19;0;1;6;46.71191136
3026;61;26;9.585971994;49.57025842;19;0;1;7;58.72576177
3027;61;27;20.90960708;141.069065;19;0;1;8;72.07479224
3028;61;28;60.1096952;203.1995002;19;0;1;9;86.75900277
3029;61;29;6.887163974;179.6114726;19;0;1;10;102.7783934
3030;61;30;14.0504596;166.9077398;19;0;1;11;120.132964
3031;61;31;10.39348569;182.778276;19;0;1;12;138.8227147
3032;61;32;-15.97801928;161.1914123;19;0;1;13;158.8476454
